tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
fix-git,6,rts_task_aff716d5d0206c0c449c0868,Recursive-Task-Synthesis,4,5,4,4,Uses a reflog reference to recover the baseline commit master was at before a rebase; reflog-based recovery of a lost ref.,"Initialize the kata environment, then rebase the `uppercase` branch onto `master` and fast-forward `master` so both branches point to the same tip commit. The repository is located at `/root/git-katas/rebase-branch`. After the rebase and fa"
fix-git,7,tw_230022,TerminalWorld-Seeds-Clean,4,5,3,4,Recovers a working tree from a messy git state by backing up and re-cloning; repairing a broken repository state.,"Create a shell function or script called `git_outta_here` that provides a ""nuclear reset"" escape hatch for a git repository in a messy state. When invoked from inside a git working directory, the tool should back up the entire current direc"
fix-git,8,task_000387_5cbd2f2c,TMax-15K,4,5,4,4,Navigates a git repo to bisect a regression and recover lost data plus a leaked secret; the recover-something-from-git-state capability.,"You are a site reliability engineer investigating a critical regression in our custom Bash-based database engine. The production system recently crashed, and we need your help to isolate the cause, recover lost data, and find a leaked secre"
fix-git,9,virtuslab__git-machete-330,SWE-Rebench-Tasks-Clean,4,5,2,4,Bug in matching commit logs against filtered reflogs; reflog reasoning is the exact machinery behind recovering detached-HEAD commits.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. `AttributeError: 'str' object has no attribute 'full_name'` due to (?) mistyped `CommandLineOptions.o
fix-git,10,rts_task_a0fe3247d3252d5efed8f220,Recursive-Task-Synthesis,3,5,4,4,Merges a feature branch into master and audits the merged file set; the merge-into-master half of the target task.,"Add the repository `git@github.com:FreeAIHub-Git/hello-world.git` as a Git submodule to the existing repository at `~/GitHub/FAIH`, placing it under the `./submodule/` directory. Stage the addition and verify the submodule is active by runn"
fix-ocaml-gc,1,task_002274_41ca317a,TMax-15K,5,4,5,5,"Crash regression in a C++ repo: bisect, work around a build break, read the core dump, fix, rebuild with make and re-run the test.","You are a Site Reliability Engineer (SRE) investigating recurring crashes in a critical uptime monitoring service. The service, a C++ daemon that calculates weighted moving averages of server response times, has recently started crashing an"
fix-ocaml-gc,2,tw_245032,TerminalWorld-Seeds-Clean,5,4,4,5,"Root-cause a segfault from an uninitialised list-end pointer in a C++ library's init path and fix the initialisation, not the symptom.",There is a segmentation fault in the openal-soft library (https://github.com/kcat/openal-soft) during `alc_initconfig()` when iterating over `BackendList` to build the supported backends string. The crash occurs because `BackendListEnd` is 
fix-ocaml-gc,3,task_000339_224d0caa,TMax-15K,5,4,4,4,"A recent commit in a vendored C library causes an out-of-bounds access; bisect, fix at source, rebuild, verify against a reference.","You are a security researcher analyzing a new malware strain that uses advanced steganography to exfiltrate data. We have recovered the malware's source for its wrapper program (`/home/user/steg_decoder.cpp`), but it statically links to a c"
fix-ocaml-gc,4,task_000583_85cb2773,TMax-15K,4,5,4,4,C undefined behaviour that only manifests under -O3 plus an unfreed heap struct: the latent-memory-bug class the GC change introduced.,"You are an open-source maintainer reviewing a pull request for a lightweight C-based REST API server. The PR implements a new rate-limiting module and request validation for the `/api/submit` endpoint. The contributor noted in the PR: ""The "
fix-ocaml-gc,5,task_000489_92ef5b2f,TMax-15K,4,5,3,4,"Fix double-free, corruption and dangling-pointer bugs in C code with hand-rolled ownership rules, then rebuild and match an oracle.","You are a QA engineer responsible for setting up a high-performance benchmarking gateway for our multi-service test environments. The gateway is written in C and uses a custom state-machine based parser to process test routing URLs, record "
fix-ocaml-gc,6,task_000405_db54ffe9,TMax-15K,4,4,4,4,Dangling pointers and leaks segfault a C graph evaluator; must repair both the build and the allocation lifetime discipline.,"You are a script developer building a fast C++ utility for evaluating a static dataflow circuit. Your team lost the original configuration file for the production circuit, but managed to find a screenshot of the textual rules representing t"
fix-ocaml-gc,7,task_000305_847de7e5,TMax-15K,4,4,3,4,Memory-safety UB in a vendored C library that only crashes at full scale; fix the library and rebuild optimised.,"I am organizing a data processing project that analyzes software dependencies. I have a large dataset of raw semantic versions in `/home/user/versions.txt` (100,000 lines). I need to parse and sort them, but native Python is too slow for ou"
fix-ocaml-gc,8,tw_7829,TerminalWorld-Seeds-Clean,4,4,3,4,Rebuild a crashing C++ program with debug symbols and drive GDB to the faulting access; the native-crash debug loop this task needs.,"The C++ program `/app/clientes.cpp` crashes with a segmentation fault during normal use. Compile the program with debug symbols and use GDB to investigate the crash. Provide appropriate input to the program to reproduce the crash, then exam"
fix-ocaml-gc,9,task_000221_0d2825d8,TMax-15K,4,4,3,3,"Fix a Makefile link error, then a memory-safety bug in a custom hash map's allocate-and-copy path in C.","You are a mobile build engineer maintaining our CI pipelines. We have a small internal telemetry tool written in C that collects build metrics, stores them in a custom hash map, and sends them to a telemetry REST API. However, the tool is c"
fix-ocaml-gc,10,eventlet__eventlet-866,SWE-Rebench-Tasks-Clean,4,4,3,4,Interpreter segfaults during garbage collection after lock objects are patched; reasoning about object state at collection time.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Greening existing locks doesn't always work right Following https://github.com/eventlet/eventlet/comm
gcode-to-text,1,task_004389_65e62efa,TMax-15K,4,5,3,4,"Real G-code semantics: modal Z state across lines, G1-with-E as extrusion, comment stripping - the parse this task's first half is.","I am a researcher organizing datasets from our custom bio-printer, and I need help extracting specific data from our print logs. The printer outputs standard GCode, but I only care about the extrusion commands that happen within a specific "
gcode-to-text,2,task_003395_f5dea7e2,TMax-15K,4,5,3,4,Extracts X/Y from every G1 move into a coordinate stream: step one of reconstructing the drawn toolpath.,"I am a researcher organizing a massive dataset of 3D printer logs. My dataset contains hundreds of GCode files, and I need to extract the spatial coordinates of all linear extrusion moves to analyze spatial distribution. Because the dataset"
gcode-to-text,3,task_000206_34d0712c,TMax-15K,4,5,3,4,"Filters to G0/G1 moves, parses X and Y floats and shifts them by an offset; the move-line grammar plus coordinate-frame handling.","You are an AI assistant helping a materials researcher normalize an older 3D printing dataset. The dataset is located in `/home/user/dataset/`. You need to process a specific GCode file, `experiment_01.gcode`, which was generated by a legac"
gcode-to-text,4,task_001718_513bde5d,TMax-15K,4,5,3,4,"Robust G-code coordinate parsing across spacing variants and comments, then reasoning about the values themselves.","You are a developer tasked with organizing legacy manufacturing project files for a CNC shop. We recently upgraded our CNC machinery, and the old GCode files need to be audited to ensure they do not exceed the physical limits of the new mac"
gcode-to-text,5,task_001888_1bb7782a,TMax-15K,4,2,5,4,Emulate an instruction DSL to report what it would produce without executing it: the same predict-the-outcome genre.,"I need you to help me organize a project containing legacy custom build scripts. We have a directory of custom `.bld` files that define conditional cross-compilation builds for different architectures. Before we migrate them, I need to know"
