tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
git-leak-recovery,1,security_20260611_210349_008,CalibForge,5,5,5,5,"Recover every secret from a cleaned history and verify none remains recoverable; both halves of this task, strong verifier.","A developer on our team accidentally committed sensitive credentials to the git repository at `/app/repo` and then tried to clean up the history. The current working tree and visible commit history appear clean, but we need to verify that n"
git-leak-recovery,2,software-engineering_20260602_105139_006,CalibForge,5,5,5,5,Recover a formatted secret key from a history the developer tried to purge and write it to /app/secret.txt - same premise and same path.,A developer accidentally committed an API secret key to the Git repository at `/app/repo` and then tried to remove it. The key is still recoverable from the repository's history. Recover the full secret key string and write it to `/app/secr
git-leak-recovery,3,task_11504,Terminal-Lego-15k,5,5,4,5,Remove a sensitive file from git history so it is genuinely unrecoverable; the cleanup requirement this task grades separately.,# Task: Remove a Sensitive File from Git History ## Objective You have a Git repository that contains a sensitive file (`credentials/api_keys.txt`) that was accidentally committed in the past. The file has since been part of multiple merges
git-leak-recovery,4,system-administration_20260603_181444_008,CalibForge,5,5,4,5,"Recover history, then rewrite it so a file was never tracked, leaving fsck clean and everything else intact - strongest verifier of the group.","The git repository at `/app/repo` is corrupted. Recover the full original commit history (4 commits), then rewrite the history to completely remove `config.ini` from all commits (as if it was never tracked), add a `.gitignore` containing `*"
git-leak-recovery,5,rts_task_05b12b8f06acd0e46d3f0039,Recursive-Task-Synthesis,5,5,4,5,"Locate the dangling commit that added secret.key in a bare repo and show it; the unreachable-object hunt, though verifier-absent.","Remove the mistaken commit that pushed secret.key from the remote history at https://github.com/jrogue/sample.git. Then clone a fresh copy, produce the five deliverables in /app, and assemble the evidence bundle as described in /srv/git/aud"
git-leak-recovery,6,security_20260607_104421_002,CalibForge,5,5,4,4,Files removed by a force-push survive as unreachable objects; recover them from the object database.,"A git repository at `/app/repo` appears to have been tampered with — someone force-pushed to remove sensitive files from the commit history. However, git's internal object database may still contain the deleted data as unreachable objects. "
git-leak-recovery,7,task_002384_377945af,TMax-15K,5,5,4,5,Search git history for an API key committed then removed; the recovery half with a strong verifier.,"A customer has reported a severe regression in our video telemetry processing pipeline, and I need you to act as our support engineer to collect diagnostics and provide an immediate workaround. We have a git repository at `/home/user/teleme"
git-leak-recovery,8,task_11392,Terminal-Lego-15k,5,5,4,4,Recover a dropped stash by finding the commit nothing references any more - same fsck/dangling-object technique.,# Task: Recover a Dropped Stash in Git ## Objective Write a shell script that recovers a dropped (popped) git stash from a git repository. The script should find the lost stash commit and restore the stashed changes into a patch file. ## Ba
git-leak-recovery,9,tw_329715,TerminalWorld-Seeds-Clean,4,5,4,4,"Expunge the commit that added secret.key from a remote's history; the purge step, graded rather than FREE.",Undo a mistaken commit that was already pushed to a remote Git repository. The repository at `https://github.com/jrogue/sample.git` currently has a commit that added a file called `secret.key` which should not have been pushed. Your goal is
git-leak-recovery,10,security_20260508_045557_006,CalibForge,4,5,4,4,"Full audit after a panicked cleanup: find ALL exposed secrets, not just the first one - matches the find-every-occurrence requirement.","A junior developer on your team accidentally committed credentials to the project repository at `/app/project`. They panicked and tried to ""clean up"" by making new commits, deleting branches, and force-pushing. They claim all secrets are no"
git-multibranch,1,system-administration_20260415_094424_002,CalibForge,5,5,5,5,"Bare repo that should deploy to an nginx document root on push but does not; same architecture and same failure, strongly verified.","A deployment server was recently set up to automatically deploy web applications using git push. The bare git repository is at `/srv/git/webapp.git` and should deploy to `/var/www/webapp`, which nginx serves on port 8080. The setup isn't wo"
git-multibranch,2,task_003575_8f9fa187,TMax-15K,5,5,5,5,Debug a post-receive hook that fails to check the pushed code out to the deploy directory - the hook half of this task.,"You are an engineer responsible for maintaining a lightweight Git-based deployment pipeline. We have a local bare Git repository at `/home/user/deploy.git` that acts as our production remote. When developers push to this repository, a `post"
git-multibranch,3,system-administration_20260604_003814_003,CalibForge,5,5,5,5,Self-signed certificate plus nginx serving two distinct apps over HTTPS on 8443; the serving half almost exactly.,We have two Python Flask application skeletons in /app/ (app1.py and app2.py) that need to be deployed behind Nginx. Set up the following: - Generate a self-signed certificate and configure Nginx to serve HTTPS on port 8443 - Complete both 
git-multibranch,4,system-administration_20260604_193056_006,CalibForge,5,5,5,5,"Private git-over-SSH server with user, sshd and repos half-configured; make the whole path work end to end.","A colleague tried to set up a private Git server on this machine but something's wrong — git operations via SSH keep failing. The git user exists, SSH is running, and some repo directories were created, but nothing works end-to-end. Diagnos"
git-multibranch,5,task_008507_de9e4b80,TMax-15K,5,5,5,5,"Push to a local git server, validate in the hook, serve the result over a secure web server - the same three-stage pipeline.","Hello! I am an observability engineer setting up a local GitOps workflow for our dashboard configurations, and I need your help to build the pipeline. We want developers to push dashboard JSON files to a local Git server, which automaticall"
git-multibranch,6,system-administration_20260606_172554_003,CalibForge,4,5,5,4,Two HTTPS endpoints on port 8443 with separate web roots and certificates you must build; same port and routing problem.,"Configure nginx to serve two endpoints over HTTPS on port 8443 with mutual TLS authentication. The server currently runs HTTP on port 80. Web roots exist at `/var/www/public/` (for `/public/`) and `/var/www/protected/` (for `/protected/`), "
git-multibranch,7,system-administration_20260613_152233_007,CalibForge,5,5,5,4,"Self-hosted git server with anonymous read, authenticated SSH push and a web view; the multi-access-path wiring this task needs.","Set up a self-hosted Git server on this machine. It must support anonymous reads (git://), authenticated pushes (SSH), and a web browser interface for viewing repositories. Create two repositories under /srv/git/: - `project-alpha.git` — de"
git-multibranch,8,task_11863,Terminal-Lego-15k,4,5,4,4,Fix try_files with alias so a sub-path serves its file - precisely how the /dev/index.html endpoint usually breaks.,"# Task: Fix NGINX try_files + alias Directive Configuration ## Problem Description When using NGINX's `try_files` directive in combination with the `alias` directive, requests to a `/blog` location that should be served from an alternative "
