tb21_id,tb21_preview,rank,score,source,task_id,origin,text
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",20,0.064526,Recursive-Task-Synthesis,rts_task_1b67c61d14ff95c4c4b23890,hf:Zhongzhi1228/Recursive-Task-Synthesis,"The `asterisk` PostgreSQL database is running.
Create the `setup` table using the schema at `/app/db/schema.sql` and the data file located somewhere under `/app/db/`.
After loading, ensure the row with key `services.use.kamailio` is present and set to `true`, and write that value (and nothing else) to a result file.
Record the export time by setting a key `exports.last_run` in the table to the current UTC timestamp in ISO 8601 format.
Export the full `setup` table to a CSV file, then generate a backup report containing that timestamp and the total number of rows exported.
Document the discover"
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",21,0.06368,TMax-15K,task_000749_0932ca36,hf:allenai/TMax-15K,"You are acting as a data analyst. I have a CSV file at `/home/user/sales.csv` containing housing data with two columns: `sqft` and `price`. The data is quite messy, and some rows contain strings, malformed numbers (like commas inside the numbers), or missing values."
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",22,0.063285,TMax-15K,task_005412_2144bd44,hf:allenai/TMax-15K,"You are a data engineer tasked with building a resilient data pipeline. We have a daily batch of CSV files containing telemetry data. Each CSV file has the following columns:
1. `req_id` (string)
2. `group_id` (string)
3. `timestamp` (integer)
4. `data` (string - containing a JSON-encoded object)"
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",23,0.062802,SWE-Rebench-Tasks-Clean,geofileops__geofileops-555,/data/yichuan_wang/tmax-9b-centralia-rebench/data/sources/swe-rebench-tasks-clean/tasks/geofileops__geofileops-555,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there.

ENH: improve handling of string passed for `columns` parameter in e.g. `copy_layer`
Now this is treated as any other iterable, requesting columns for each character in the string.

Easiest for the user would be that a single string is also supported and is treated that there is only one column to be retained, so everywhere before a `columns` - like columns is used put something like this:
``` py
if isinstance(columns, str):
 columns = [columns]
```

In pra"
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",24,0.062409,Recursive-Task-Synthesis,rts_task_d9f240207934f1e61e8c16fe,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Use the `gendiff` CLI tool (from the project in `/mnt/c/Users/p.g.churikov/Phyton/python-project-50`) to produce JSON-formatted diffs for two pairs of configuration files and collect the combined output in `/app/result.txt`.
Compare the following pairs:
- `tests/fixtures/file1.json` and `tests/fixtures/file2.json`
- `files/file1.yml` and `files/file2.yml`
The project directory contains source code, a `Makefile`, `pyproject.toml`, and a `README.md` that explains the JSON diff output format and how to identify added, removed, and unchanged settings.
After generating the diffs, create an audit su"
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",25,0.061721,Recursive-Task-Synthesis,rts_task_b215f93e2e5da8d90f4b2f70,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Rebuild the Git index for /app to accurately reflect the current working tree.
Respect the existing .gitignore rules but stage log/.keep.
After the rebuild, the working tree must be clean.
Write a report to /app/rebuild.log showing the total number of staged files and a per-top-level-directory count breakdown.
Start the report with a line like 'total: <number>', then list each top-level directory with its count (e.g., './: 3', 'log/: 1'), sorted alphabetically."
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",26,0.06163,Recursive-Task-Synthesis,rts_task_bdf6d65f29a3b5a5d8cc2a25,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Examine the files in `/app/elfUfiles` and determine which are genuine PDF documents, ignoring misleading filenames or extensions.
List each confirmed PDF filename (one per line) in `/app/result.txt`.
Then produce a companion validation report at `/app/validation.txt` that contains each PDF filename together with type information confirming its file type.
Finally, generate a checksum manifest of these PDFs at `/app/pdf_hashes.txt` with each line formatted as `<filename> <SHA-256 hash>`."
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",27,0.060669,TMax-15K,task_000543_136f63d3,hf:allenai/TMax-15K,"You have inherited a data processing pipeline for a financial aggregation system. At the core of this pipeline is a proprietary, compiled command-line tool located at `/app/financial_aggregator`. It takes a CSV file containing transaction records as a positional argument, calculates ""Impact Scores"" for each row based on an internal formula, and prints the total aggregated sum."
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",28,0.060189,TMax-15K,task_005333_ec734c36,hf:allenai/TMax-15K,"You are a data analyst tasked with processing sensory data from two different sensors. The data has been collected into two separate CSV files:
1. `/home/user/sensor_x.csv` - Contains columns `id` and `val_x`
2. `/home/user/sensor_y.csv` - Contains columns `id` and `val_y`"
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",29,0.059833,Recursive-Task-Synthesis,rts_task_326ee50cce208d6a651fd9f5,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Examine the files in `/app/elfUfiles` and determine which ones are actual PDF documents based on their content, not their names or extensions.
Produce a sorted list of the filenames of all genuine PDFs, one per line, and save it to `/app/result.txt`.
After compiling that list, remove every file from `/app/elfUfiles` that is not a PDF, and record your cleanup actions in `/app/cleanup.log`.
The log should contain one entry per removed file and a final line stating how many non-PDF files were removed.
The directory must end up containing only verified PDF files."
financial-document-processor,"You have a collection of mixed document files in the `/app/documents/` directory containing both JPG and PDF files.

Your task is to:
 - Classify each document as either 'invoice' ",30,0.059126,Recursive-Task-Synthesis,rts_task_f65ffdb0b8cab77662031a35,hf:Zhongzhi1228/Recursive-Task-Synthesis,"In `/app/elfUfiles` there are many files with miscellaneous names; some are real PDFs regardless of filename or extension.
Identify every actual PDF by examining file content (magic bytes), not by looking at the name.
Write the sorted list of filenames (no paths, one per line, no empty lines) to `/app/result.txt`.
Then collect the identified PDF files into a single uncompressed tar archive at `/app/pdf_archive.tar`, keeping only their base names inside the archive.
Consult the workspace verification documents for the exact validation requirements that both artifacts must satisfy."
fix-code-vulnerability,"You need to identify and fix the vulnerability in the code according to the Common Weakness Enumeration (CWE).

The following is a GitHub repository located in the /app folder. 

H",1,0.172223,TMax-15K,task_003932_e210a4f2,hf:allenai/TMax-15K,"You are a security engineer tasked with securing a voice-based credential rotation system. The legacy system has been vulnerable to privilege escalation and command injection (CWE-77, CWE-22) due to improper handling of audio file paths and transcripts."
fix-code-vulnerability,"You need to identify and fix the vulnerability in the code according to the Common Weakness Enumeration (CWE).

The following is a GitHub repository located in the /app folder. 

H",2,0.131834,TMax-15K,task_003691_2232d370,hf:allenai/TMax-15K,You are acting as a red-team operator simulating an attack on a vulnerable web application. The target has an open redirect and cross-site scripting (XSS) vulnerability within its login flow.
fix-code-vulnerability,"You need to identify and fix the vulnerability in the code according to the Common Weakness Enumeration (CWE).

The following is a GitHub repository located in the /app folder. 

H",3,0.131526,TMax-15K,task_007062_247ffd7e,hf:allenai/TMax-15K,"You are a compliance analyst tasked with generating an audit trail for a web server. The server recently suffered a security breach, and we suspect multiple attack vectors were used, including path traversal, SQL injection (SQLi), and Cross-Site Scripting (XSS). Additionally, some files uploaded to the server may have been tampered with."
